unique_id,ds,RandomForestRegressor,KNeighborsRegressor
FOODS_1_218,2016-10-12,123.99533,60.32483
FOODS_1_218,2016-10-13,155.8311,170.7559
FOODS_1_218,2016-10-14,100.366425,124.12281
FOODS_1_218,2016-10-15,88.68704,192.32803
FOODS_1_218,2016-10-16,88.40412,153.44377
FOODS_1_218,2016-10-17,116.398415,97.62711
FOODS_1_218,2016-10-18,162.7954,188.78235
FOODS_1_218,2016-10-19,123.99533,60.32483
FOODS_1_218,2016-10-20,110.06769,188.96881
FOODS_1_218,2016-10-21,113.12627,150.33334
FOODS_1_218,2016-10-22,88.68704,192.32803
FOODS_1_218,2016-10-23,118.44771,244.0
FOODS_1_218,2016-10-24,140.41689,119.66666
FOODS_1_218,2016-10-25,262.64508,127.959694
FOODS_1_218,2016-10-26,113.12627,150.33334
FOODS_1_218,2016-10-27,94.936195,53.881283
FOODS_1_218,2016-10-28,176.22552,167.0
FOODS_1_218,2016-10-29,103.365204,182.0
FOODS_1_218,2016-10-30,140.25047,131.66666
FOODS_1_218,2016-10-31,98.25125,146.0
FOODS_1_218,2016-11-01,86.514725,117.993484
FOODS_1_218,2016-11-02,120.60892,116.91023
FOODS_1_218,2016-11-03,138.55997,112.0
FOODS_1_218,2016-11-04,148.02129,109.60452
FOODS_1_218,2016-11-05,136.41809,116.519714
FOODS_1_218,2016-11-06,118.53159,155.65244
FOODS_1_218,2016-11-07,143.10587,284.01978
FOODS_1_218,2016-11-08,94.936195,53.881283
FOODS_1_218,2016-11-09,149.13545,103.00001
FOODS_1_218,2016-11-10,119.64592,83.879074
FOODS_1_218,2016-11-11,54.68631,121.66667
FOODS_1_218,2016-11-12,32.77436,146.0076
FOODS_1_218,2016-11-13,107.526436,68.589745
FOODS_1_218,2016-11-14,107.526436,68.589745
FOODS_1_218,2016-11-15,179.69658,192.64893
FOODS_1_218,2016-11-16,131.15765,143.92694
FOODS_1_218,2016-11-17,123.865036,159.33334
FOODS_1_218,2016-11-18,127.49145,151.00002
FOODS_2_021,2016-05-23,28.166996,0.0
FOODS_2_021,2016-05-24,28.166996,0.0
FOODS_2_021,2016-05-25,33.878387,5.3333335
FOODS_2_021,2016-05-26,28.166996,0.0
FOODS_2_021,2016-05-27,28.166996,0.0
FOODS_2_021,2016-05-28,28.166996,0.0
FOODS_2_021,2016-05-29,28.166996,0.0
FOODS_2_021,2016-05-30,28.166996,0.0
FOODS_2_021,2016-05-31,56.7795,76.66667
FOODS_2_021,2016-06-01,52.63464,37.666664
FOODS_2_021,2016-06-02,54.70762,105.166664
FOODS_2_021,2016-06-03,82.626114,91.0
FOODS_2_021,2016-06-04,54.172318,23.0
FOODS_2_021,2016-06-05,54.172318,23.0
FOODS_2_021,2016-06-06,67.30948,68.333336
FOODS_2_021,2016-06-07,53.651527,63.33333
FOODS_2_021,2016-06-08,54.70762,105.166664
FOODS_2_021,2016-06-09,63.984543,53.0
FOODS_2_021,2016-06-10,95.45074,102.0
FOODS_2_021,2016-06-11,58.372635,108.666664
FOODS_2_021,2016-06-12,76.28788,92.333336
FOODS_2_021,2016-06-13,66.02279,85.833336
FOODS_2_021,2016-06-14,44.536053,88.333336
FOODS_2_021,2016-06-15,52.699226,37.833336
FOODS_2_021,2016-06-16,47.984844,74.333336
FOODS_2_021,2016-06-17,57.997986,66.666664
FOODS_2_021,2016-06-18,56.983017,62.66666
FOODS_2_021,2016-06-19,44.536053,88.333336
FOODS_2_021,2016-06-20,44.536053,88.333336
FOODS_2_021,2016-06-21,45.993362,52.333332
FOODS_2_021,2016-06-22,45.993362,52.333332
FOODS_2_021,2016-06-23,44.536053,88.333336
FOODS_2_021,2016-06-24,59.145374,42.166664
FOODS_2_021,2016-06-25,47.984844,74.333336
FOODS_2_021,2016-06-26,46.593002,64.66667
FOODS_2_021,2016-06-27,50.030823,60.166668
FOODS_2_021,2016-06-28,44.536053,88.333336
FOODS_2_021,2016-06-29,44.55893,44.666664
FOODS_2_021,2016-06-30,66.02279,85.833336
FOODS_2_021,2016-07-01,80.589516,95.0
FOODS_2_021,2016-07-02,81.82131,102.666664
FOODS_2_021,2016-07-03,63.88441,51.333332
FOODS_2_021,2016-07-04,76.28788,92.333336
FOODS_2_021,2016-07-05,81.82131,102.666664
FOODS_2_021,2016-07-06,59.110508,58.0
FOODS_2_021,2016-07-07,59.110508,58.0
FOODS_2_021,2016-07-08,64.42172,100.666664
FOODS_2_021,2016-07-09,76.6988,102.333336
FOODS_2_021,2016-07-10,72.84133,112.83333
FOODS_2_021,2016-07-11,59.145374,42.166664
FOODS_2_021,2016-07-12,45.993362,52.333332
FOODS_2_021,2016-07-13,53.651527,63.33333
FOODS_2_021,2016-07-14,59.39323,85.166664
FOODS_2_021,2016-07-15,59.39323,85.166664
FOODS_2_021,2016-07-16,51.720238,64.33333
FOODS_2_021,2016-07-17,54.775177,62.666664
FOODS_2_021,2016-07-18,55.36484,80.333336
FOODS_2_021,2016-07-19,46.864994,73.333336
FOODS_2_021,2016-07-20,50.030823,60.166668
FOODS_2_021,2016-07-21,54.056255,42.5
FOODS_2_021,2016-07-22,53.087814,117.66667
FOODS_2_021,2016-07-23,54.056255,42.5
FOODS_2_021,2016-07-24,39.809013,58.833336
FOODS_2_021,2016-07-25,57.057373,76.0
FOODS_2_021,2016-07-26,44.072186,41.0
FOODS_2_021,2016-07-27,51.720238,64.33333
FOODS_2_021,2016-07-28,59.08578,6.6666665
FOODS_2_021,2016-07-29,57.997986,66.666664
FOODS_2_021,2016-07-30,66.02279,85.833336
FOODS_2_021,2016-07-31,52.281612,51.666664
FOODS_2_021,2016-08-01,59.110508,58.0
FOODS_2_021,2016-08-02,54.70762,105.166664
FOODS_2_021,2016-08-03,80.81123,100.0
FOODS_2_021,2016-08-04,47.37302,41.0
FOODS_2_021,2016-08-05,59.300438,60.0
FOODS_2_021,2016-08-06,72.84133,112.83333
FOODS_2_021,2016-08-07,55.58683,45.5
FOODS_2_021,2016-08-08,50.030823,60.166668
FOODS_2_021,2016-08-09,57.997986,66.666664
FOODS_2_021,2016-08-10,49.768616,55.0
FOODS_2_021,2016-08-11,59.08578,6.6666665
FOODS_2_021,2016-08-12,55.58683,45.5
FOODS_2_021,2016-08-13,65.921104,122.0
FOODS_2_021,2016-08-14,56.983017,62.66666
FOODS_2_021,2016-08-15,49.959057,68.5
FOODS_2_021,2016-08-16,39.809013,58.833336
FOODS_2_021,2016-08-17,47.984844,74.333336
FOODS_2_021,2016-08-18,55.36484,80.333336
FOODS_2_021,2016-08-19,47.975082,51.333332
FOODS_2_021,2016-08-20,59.08578,6.6666665
FOODS_2_021,2016-08-21,43.180958,0.0
FOODS_2_021,2016-08-22,43.180958,0.0
FOODS_2_021,2016-08-23,40.792885,55.38946
FOODS_2_021,2016-08-24,43.180958,0.0
FOODS_2_021,2016-08-25,43.180958,0.0
FOODS_2_021,2016-08-26,43.180958,0.0
FOODS_2_021,2016-08-27,43.180958,0.0
FOODS_2_021,2016-08-28,43.180958,0.0
FOODS_2_021,2016-08-29,66.82988,64.4678
FOODS_2_021,2016-08-30,92.58179,62.303032
FOODS_2_021,2016-08-31,67.17407,114.918686
FOODS_2_021,2016-09-01,45.238167,75.0
FOODS_2_021,2016-09-02,68.337395,56.333332
FOODS_2_021,2016-09-03,68.337395,56.333332
FOODS_2_021,2016-09-04,75.2554,38.923943
FOODS_2_021,2016-09-05,58.524605,94.901794
FOODS_2_021,2016-09-06,67.17407,114.918686
FOODS_2_021,2016-09-07,75.0347,85.166664
FOODS_2_021,2016-09-08,118.46175,122.333336
FOODS_2_021,2016-09-09,59.575504,77.91211
FOODS_2_021,2016-09-10,27.27914,42.549316
FOODS_2_021,2016-09-11,89.68996,59.5651
FOODS_2_021,2016-09-12,39.180466,85.0533
FOODS_2_021,2016-09-13,49.322327,52.00446
FOODS_2_021,2016-09-14,48.207203,11.070768
FOODS_2_021,2016-09-15,54.172318,6.929008
FOODS_2_021,2016-09-16,79.3505,112.42283
FOODS_2_021,2016-09-17,39.180466,85.0533
FOODS_2_021,2016-09-18,39.180466,85.0533
FOODS_2_021,2016-09-19,54.69445,62.303032
FOODS_2_021,2016-09-20,54.69445,62.303032
FOODS_2_021,2016-09-21,39.180466,85.0533
FOODS_2_021,2016-09-22,52.08638,47.350914
FOODS_2_021,2016-09-23,48.207203,11.070768
FOODS_2_021,2016-09-24,89.35389,68.195175
FOODS_2_021,2016-09-25,58.30928,75.63823
FOODS_2_021,2016-09-26,39.180466,85.0533
FOODS_2_021,2016-09-27,60.69287,37.5466
FOODS_2_021,2016-09-28,89.68996,59.5651
FOODS_2_021,2016-09-29,64.06318,86.666664
FOODS_2_021,2016-09-30,64.67415,53.993385
FOODS_2_021,2016-10-01,79.255196,16.104792
FOODS_2_021,2016-10-02,27.27914,42.549316
FOODS_2_021,2016-10-03,64.67415,53.993385
FOODS_2_021,2016-10-04,74.67202,23.0
FOODS_2_021,2016-10-05,74.67202,23.0
FOODS_2_021,2016-10-06,108.511734,108.56375
FOODS_2_021,2016-10-07,70.83086,71.71192
FOODS_2_021,2016-10-08,45.58414,107.953926
FOODS_2_021,2016-10-09,52.08638,47.350914
FOODS_2_021,2016-10-10,54.69445,62.303032
FOODS_2_021,2016-10-11,58.524605,94.901794
FOODS_2_021,2016-10-12,50.649067,93.13759
FOODS_2_021,2016-10-13,50.649067,93.13759
FOODS_2_021,2016-10-14,63.718075,49.880306
FOODS_2_021,2016-10-15,39.936226,112.42283
FOODS_2_021,2016-10-16,61.122463,53.36277
FOODS_2_021,2016-10-17,78.84659,71.50311
FOODS_2_021,2016-10-18,58.30928,75.63823
FOODS_2_021,2016-10-19,87.554184,86.166664
FOODS_2_021,2016-10-20,100.59102,70.66596
FOODS_2_021,2016-10-21,87.554184,86.166664
FOODS_2_021,2016-10-22,47.45757,53.29197
FOODS_2_021,2016-10-23,129.60884,41.0
FOODS_2_021,2016-10-24,64.927956,64.33333
FOODS_2_021,2016-10-25,63.718075,49.880306
FOODS_2_021,2016-10-26,64.2041,0.0
FOODS_2_021,2016-10-27,54.172318,6.929008
FOODS_2_021,2016-10-28,89.68996,59.5651
FOODS_2_021,2016-10-29,52.013985,34.679436
FOODS_2_021,2016-10-30,74.67202,23.0
FOODS_2_021,2016-10-31,67.17407,114.918686
FOODS_2_021,2016-11-01,62.121357,63.0
FOODS_2_021,2016-11-02,82.33961,64.33333
FOODS_2_021,2016-11-03,64.53666,82.333336
FOODS_2_021,2016-11-04,45.58414,107.953926
FOODS_2_021,2016-11-05,59.16024,57.5
FOODS_2_021,2016-11-06,58.30928,75.63823
FOODS_2_021,2016-11-07,54.172318,6.929008
FOODS_2_021,2016-11-08,41.78791,6.6666665
FOODS_2_021,2016-11-09,64.2041,0.0
FOODS_2_021,2016-11-10,59.16024,57.5
FOODS_2_021,2016-11-11,90.52015,85.0
FOODS_2_021,2016-11-12,79.3505,112.42283
FOODS_2_021,2016-11-13,74.35718,61.166668
FOODS_2_021,2016-11-14,47.45757,53.29197
FOODS_2_021,2016-11-15,48.207203,11.070768
FOODS_2_021,2016-11-16,61.122463,53.36277
FOODS_2_021,2016-11-17,48.207203,16.104792
FOODS_2_021,2016-11-18,64.2041,0.0
FOODS_2_128,2016-05-23,35.61974,0.0
FOODS_2_128,2016-05-24,35.61974,0.0
FOODS_2_128,2016-05-25,52.73579,43.0
FOODS_2_128,2016-05-26,35.61974,0.0
FOODS_2_128,2016-05-27,35.61974,0.0
FOODS_2_128,2016-05-28,35.61974,0.0
FOODS_2_128,2016-05-29,35.61974,0.0
FOODS_2_128,2016-05-30,35.61974,0.0
FOODS_2_128,2016-05-31,55.515343,75.333336
FOODS_2_128,2016-06-01,48.472584,56.1768
FOODS_2_128,2016-06-02,81.974724,45.333332
FOODS_2_128,2016-06-03,111.173,156.33333
FOODS_2_128,2016-06-04,132.15842,150.0
FOODS_2_128,2016-06-05,82.87707,178.33333
FOODS_2_128,2016-06-06,93.14674,107.666664
FOODS_2_128,2016-06-07,83.45069,75.5625
FOODS_2_128,2016-06-08,83.376274,124.33333
FOODS_2_128,2016-06-09,78.571724,153.08333
FOODS_2_128,2016-06-10,94.77247,97.00001
FOODS_2_128,2016-06-11,91.93341,22.0
FOODS_2_128,2016-06-12,97.89741,126.0
FOODS_2_128,2016-06-13,77.097755,110.333336
FOODS_2_128,2016-06-14,91.261894,132.5
FOODS_2_128,2016-06-15,80.01393,109.33334
FOODS_2_128,2016-06-16,69.53705,18.0
FOODS_2_128,2016-06-17,67.64296,77.333336
FOODS_2_128,2016-06-18,73.95733,55.999996
FOODS_2_128,2016-06-19,88.383934,107.00001
FOODS_2_128,2016-06-20,75.960106,80.333336
FOODS_2_128,2016-06-21,83.376274,124.33333
FOODS_2_128,2016-06-22,68.55051,74.33333
FOODS_2_128,2016-06-23,53.465675,84.333336
FOODS_2_128,2016-06-24,91.643776,73.33333
FOODS_2_128,2016-06-25,61.353546,63.0
FOODS_2_128,2016-06-26,72.59591,83.59375
FOODS_2_128,2016-06-27,78.40444,67.66667
FOODS_2_128,2016-06-28,74.622345,76.0
FOODS_2_128,2016-06-29,83.67723,79.666664
FOODS_2_128,2016-06-30,88.41644,71.333336
FOODS_2_128,2016-07-01,116.06259,138.08333
FOODS_2_128,2016-07-02,117.75635,180.66666
FOODS_2_128,2016-07-03,106.87226,116.99999
FOODS_2_128,2016-07-04,109.678185,139.66667
FOODS_2_128,2016-07-05,75.88712,81.66667
FOODS_2_128,2016-07-06,83.376274,124.33333
FOODS_2_128,2016-07-07,110.704926,121.0
FOODS_2_128,2016-07-08,111.173,156.33333
FOODS_2_128,2016-07-09,91.84544,85.31251
FOODS_2_128,2016-07-10,95.63385,110.0
FOODS_2_128,2016-07-11,87.54113,66.666664
FOODS_2_128,2016-07-12,87.54113,66.666664
FOODS_2_128,2016-07-13,103.87823,83.000015
FOODS_2_128,2016-07-14,88.383934,107.00001
FOODS_2_128,2016-07-15,78.40444,67.66667
FOODS_2_128,2016-07-16,80.01393,109.33334
FOODS_2_128,2016-07-17,76.2612,57.33333
FOODS_2_128,2016-07-18,69.78121,68.333336
FOODS_2_128,2016-07-19,73.370995,81.333336
FOODS_2_128,2016-07-20,85.90787,79.99999
FOODS_2_128,2016-07-21,74.41406,104.0
FOODS_2_128,2016-07-22,69.78121,68.333336
FOODS_2_128,2016-07-23,69.78121,68.333336
FOODS_2_128,2016-07-24,82.87707,178.33333
FOODS_2_128,2016-07-25,91.261894,132.5
FOODS_2_128,2016-07-26,72.59591,83.59375
FOODS_2_128,2016-07-27,73.370995,81.333336
FOODS_2_128,2016-07-28,94.5845,120.66666
FOODS_2_128,2016-07-29,84.326996,56.666664
FOODS_2_128,2016-07-30,78.04878,87.0
FOODS_2_128,2016-07-31,91.73578,83.68751
FOODS_2_128,2016-08-01,88.41644,71.333336
FOODS_2_128,2016-08-02,89.5721,101.0
FOODS_2_128,2016-08-03,87.54113,66.666664
FOODS_2_128,2016-08-04,128.7801,184.99998
FOODS_2_128,2016-08-05,95.850006,114.00001
FOODS_2_128,2016-08-06,100.45458,85.00001
FOODS_2_128,2016-08-07,87.1044,66.666664
FOODS_2_128,2016-08-08,129.65402,105.0
FOODS_2_128,2016-08-09,91.80609,105.33333
FOODS_2_128,2016-08-10,87.54113,66.666664
FOODS_2_128,2016-08-11,104.993095,102.666664
FOODS_2_128,2016-08-12,115.75832,125.33333
FOODS_2_128,2016-08-13,107.84112,117.33332
FOODS_2_128,2016-08-14,78.40444,67.66667
FOODS_2_128,2016-08-15,73.370995,81.333336
FOODS_2_128,2016-08-16,83.37574,77.333336
FOODS_2_128,2016-08-17,85.90787,79.99999
FOODS_2_128,2016-08-18,86.658134,114.333336
FOODS_2_128,2016-08-19,91.84544,85.31251
FOODS_2_128,2016-08-20,85.90787,79.99999
FOODS_2_128,2016-08-21,54.60627,0.0
FOODS_2_128,2016-08-22,54.60627,0.0
FOODS_2_128,2016-08-23,27.59457,83.33333
FOODS_2_128,2016-08-24,54.60627,0.0
FOODS_2_128,2016-08-25,54.60627,0.0
FOODS_2_128,2016-08-26,54.60627,0.0
FOODS_2_128,2016-08-27,54.60627,0.0
FOODS_2_128,2016-08-28,54.60627,0.0
FOODS_2_128,2016-08-29,67.69607,159.27151
FOODS_2_128,2016-08-30,150.21205,101.58105
FOODS_2_128,2016-08-31,102.4201,25.651869
FOODS_2_128,2016-09-01,64.60641,158.38608
FOODS_2_128,2016-09-02,69.87556,46.030994
FOODS_2_128,2016-09-03,89.7842,181.11111
FOODS_2_128,2016-09-04,70.55688,195.98228
FOODS_2_128,2016-09-05,65.475426,144.08333
FOODS_2_128,2016-09-06,46.85464,123.92678
FOODS_2_128,2016-09-07,57.69611,120.795204
FOODS_2_128,2016-09-08,112.93863,46.0
FOODS_2_128,2016-09-09,74.45011,71.0
FOODS_2_128,2016-09-10,68.31492,101.0
FOODS_2_128,2016-09-11,80.63413,78.75154
FOODS_2_128,2016-09-12,46.492546,177.17825
FOODS_2_128,2016-09-13,100.91307,108.83256
FOODS_2_128,2016-09-14,67.04481,89.333336
FOODS_2_128,2016-09-15,85.62766,121.220566
FOODS_2_128,2016-09-16,73.32193,55.999996
FOODS_2_128,2016-09-17,89.20695,64.0
FOODS_2_128,2016-09-18,92.01559,119.41288
FOODS_2_128,2016-09-19,46.85464,123.92678
FOODS_2_128,2016-09-20,77.44235,57.246937
FOODS_2_128,2016-09-21,51.565887,103.76231
FOODS_2_128,2016-09-22,106.89763,119.44445
FOODS_2_128,2016-09-23,51.05292,124.666664
FOODS_2_128,2016-09-24,74.30558,133.59375
FOODS_2_128,2016-09-25,80.36171,100.31963
FOODS_2_128,2016-09-26,60.51763,67.66667
FOODS_2_128,2016-09-27,114.57669,118.29155
FOODS_2_128,2016-09-28,67.15095,112.56536
FOODS_2_128,2016-09-29,109.56482,112.878784
FOODS_2_128,2016-09-30,108.6752,64.25501
FOODS_2_128,2016-10-01,146.19527,83.000015
FOODS_2_128,2016-10-02,61.084206,93.224976
FOODS_2_128,2016-10-03,41.349243,117.77778
FOODS_2_128,2016-10-04,46.85464,123.92678
FOODS_2_128,2016-10-05,62.56048,93.000015
FOODS_2_128,2016-10-06,64.60641,158.38608
FOODS_2_128,2016-10-07,87.00714,91.270836
FOODS_2_128,2016-10-08,134.64804,116.99999
FOODS_2_128,2016-10-09,78.3856,113.333336
FOODS_2_128,2016-10-10,78.3856,113.333336
FOODS_2_128,2016-10-11,96.55293,73.66667
FOODS_2_128,2016-10-12,89.20695,64.0
FOODS_2_128,2016-10-13,80.36171,100.31963
FOODS_2_128,2016-10-14,100.91307,108.83256
FOODS_2_128,2016-10-15,32.29828,16.605839
FOODS_2_128,2016-10-16,109.32417,91.66667
FOODS_2_128,2016-10-17,87.35139,77.48639
FOODS_2_128,2016-10-18,86.10539,105.66667
FOODS_2_128,2016-10-19,79.58937,128.91667
FOODS_2_128,2016-10-20,109.32417,91.66667
FOODS_2_128,2016-10-21,109.32417,91.66667
FOODS_2_128,2016-10-22,89.7842,181.11111
FOODS_2_128,2016-10-23,46.492546,177.17825
FOODS_2_128,2016-10-24,74.30558,133.59375
FOODS_2_128,2016-10-25,87.35139,77.48639
FOODS_2_128,2016-10-26,92.17657,177.00093
FOODS_2_128,2016-10-27,71.77707,83.333336
FOODS_2_128,2016-10-28,77.24078,114.333336
FOODS_2_128,2016-10-29,44.432625,98.85417
FOODS_2_128,2016-10-30,67.15095,112.56536
FOODS_2_128,2016-10-31,105.252365,126.0
FOODS_2_128,2016-11-01,78.3856,113.333336
FOODS_2_128,2016-11-02,126.70565,130.0
FOODS_2_128,2016-11-03,117.2323,104.66666
FOODS_2_128,2016-11-04,90.84098,61.333332
FOODS_2_128,2016-11-05,64.16361,113.333336
FOODS_2_128,2016-11-06,89.18494,135.22223
FOODS_2_128,2016-11-07,118.01002,127.68571
FOODS_2_128,2016-11-08,78.3856,113.333336
FOODS_2_128,2016-11-09,98.96566,60.11905
FOODS_2_128,2016-11-10,104.09677,79.08632
FOODS_2_128,2016-11-11,93.00621,134.40782
FOODS_2_128,2016-11-12,80.36171,100.31963
FOODS_2_128,2016-11-13,87.35139,77.48639
FOODS_2_128,2016-11-14,114.47101,121.220566
FOODS_2_128,2016-11-15,86.10539,105.66667
FOODS_2_128,2016-11-16,93.46723,105.739716
FOODS_2_128,2016-11-17,87.00714,91.270836
FOODS_2_128,2016-11-18,86.10539,105.66667
FOODS_2_181,2016-05-23,64.5172,62.0
FOODS_2_181,2016-05-24,62.353874,53.666668
FOODS_2_181,2016-05-25,68.49986,47.333332
FOODS_2_181,2016-05-26,76.461815,64.333336
FOODS_2_181,2016-05-27,75.90538,74.666664
FOODS_2_181,2016-05-28,74.423134,61.333332
FOODS_2_181,2016-05-29,70.92424,57.0
FOODS_2_181,2016-05-30,70.92424,57.0
FOODS_2_181,2016-05-31,75.90538,74.666664
FOODS_2_181,2016-06-01,106.63742,138.66666
FOODS_2_181,2016-06-02,74.423134,61.333332
FOODS_2_181,2016-06-03,115.89019,122.333336
FOODS_2_181,2016-06-04,94.47481,109.666664
FOODS_2_181,2016-06-05,62.515285,71.33333
FOODS_2_181,2016-06-06,103.87124,97.666664
FOODS_2_181,2016-06-07,78.7263,69.666664
FOODS_2_181,2016-06-08,94.47481,109.666664
FOODS_2_181,2016-06-09,108.92109,91.0
FOODS_2_181,2016-06-10,113.639305,64.04924
FOODS_2_181,2016-06-11,92.21265,100.666664
FOODS_2_181,2016-06-12,108.58177,97.666664
FOODS_2_181,2016-06-13,109.2684,105.33333
FOODS_2_181,2016-06-14,79.430786,60.000004
FOODS_2_181,2016-06-15,81.78405,57.33333
FOODS_2_181,2016-06-16,109.614975,122.66667
FOODS_2_181,2016-06-17,97.541374,100.666664
FOODS_2_181,2016-06-18,79.430786,60.000004
FOODS_2_181,2016-06-19,71.72463,103.333336
FOODS_2_181,2016-06-20,77.12526,79.666664
FOODS_2_181,2016-06-21,75.16113,60.333336
FOODS_2_181,2016-06-22,94.93554,85.00001
FOODS_2_181,2016-06-23,96.59863,90.666664
FOODS_2_181,2016-06-24,84.03753,94.333336
FOODS_2_181,2016-06-25,79.31343,79.333336
FOODS_2_181,2016-06-26,79.31343,79.333336
FOODS_2_181,2016-06-27,84.03753,94.333336
FOODS_2_181,2016-06-28,77.67488,98.66667
FOODS_2_181,2016-06-29,83.20425,85.0
FOODS_2_181,2016-06-30,91.621376,11.0
FOODS_2_181,2016-07-01,120.93449,110.33333
FOODS_2_181,2016-07-02,107.09549,76.33333
FOODS_2_181,2016-07-03,89.484825,117.66667
FOODS_2_181,2016-07-04,128.95287,118.64127
FOODS_2_181,2016-07-05,96.59863,90.666664
FOODS_2_181,2016-07-06,108.58177,97.666664
FOODS_2_181,2016-07-07,108.58177,97.666664
FOODS_2_181,2016-07-08,122.8025,122.693344
FOODS_2_181,2016-07-09,101.01534,94.333336
FOODS_2_181,2016-07-10,100.075485,88.99999
FOODS_2_181,2016-07-11,112.31746,129.66667
FOODS_2_181,2016-07-12,84.61117,87.666664
FOODS_2_181,2016-07-13,108.58177,97.666664
FOODS_2_181,2016-07-14,91.621376,11.0
FOODS_2_181,2016-07-15,103.01878,131.0
FOODS_2_181,2016-07-16,78.7263,69.666664
FOODS_2_181,2016-07-17,92.51425,112.333336
FOODS_2_181,2016-07-18,77.67488,98.66667
FOODS_2_181,2016-07-19,64.72979,98.00001
FOODS_2_181,2016-07-20,78.06794,82.666664
FOODS_2_181,2016-07-21,84.61117,87.666664
FOODS_2_181,2016-07-22,103.01878,131.0
FOODS_2_181,2016-07-23,78.06794,82.666664
FOODS_2_181,2016-07-24,75.16113,60.333336
FOODS_2_181,2016-07-25,64.72979,98.00001
FOODS_2_181,2016-07-26,73.498795,57.666664
FOODS_2_181,2016-07-27,64.5172,62.0
FOODS_2_181,2016-07-28,80.90691,98.99999
FOODS_2_181,2016-07-29,86.734665,81.0
FOODS_2_181,2016-07-30,85.656166,135.66667
FOODS_2_181,2016-07-31,87.53516,126.66667
FOODS_2_181,2016-08-01,92.564476,127.0
FOODS_2_181,2016-08-02,76.461815,64.333336
FOODS_2_181,2016-08-03,88.631035,97.666664
FOODS_2_181,2016-08-04,90.238205,59.66667
FOODS_2_181,2016-08-05,80.362434,97.0
FOODS_2_181,2016-08-06,67.49331,63.333332
FOODS_2_181,2016-08-07,106.63742,138.66666
FOODS_2_181,2016-08-08,83.20425,85.0
FOODS_2_181,2016-08-09,82.084236,49.685417
FOODS_2_181,2016-08-10,87.88286,108.33333
FOODS_2_181,2016-08-11,78.06794,82.666664
FOODS_2_181,2016-08-12,100.075485,88.99999
FOODS_2_181,2016-08-13,96.59863,90.666664
FOODS_2_181,2016-08-14,84.024605,58.666668
FOODS_2_181,2016-08-15,84.61117,87.666664
FOODS_2_181,2016-08-16,63.9546,55.66666
FOODS_2_181,2016-08-17,77.67488,98.66667
FOODS_2_181,2016-08-18,73.498795,57.666664
FOODS_2_181,2016-08-19,64.5172,62.0
FOODS_2_181,2016-08-20,67.49331,63.333332
FOODS_2_181,2016-08-21,136.27487,62.0
FOODS_2_181,2016-08-22,40.25032,15.000452
FOODS_2_181,2016-08-23,49.74194,53.09938
FOODS_2_181,2016-08-24,40.47183,50.837425
FOODS_2_181,2016-08-25,26.722986,75.048325
FOODS_2_181,2016-08-26,77.184105,78.54921
FOODS_2_181,2016-08-27,43.26953,55.66666
FOODS_2_181,2016-08-28,43.26953,55.66666
FOODS_2_181,2016-08-29,26.722986,75.048325
FOODS_2_181,2016-08-30,106.72377,79.672195
FOODS_2_181,2016-08-31,77.184105,78.54921
FOODS_2_181,2016-09-01,100.2797,92.9641
FOODS_2_181,2016-09-02,92.17263,65.22734
FOODS_2_181,2016-09-03,60.62602,72.79151
FOODS_2_181,2016-09-04,70.645935,66.55795
FOODS_2_181,2016-09-05,86.74531,40.45091
FOODS_2_181,2016-09-06,92.17263,65.22734
FOODS_2_181,2016-09-07,86.12902,98.0
FOODS_2_181,2016-09-08,44.988228,48.872215
FOODS_2_181,2016-09-09,66.11698,67.11312
FOODS_2_181,2016-09-10,17.58599,66.55795
FOODS_2_181,2016-09-11,59.660404,88.55752
FOODS_2_181,2016-09-12,57.263523,69.333336
FOODS_2_181,2016-09-13,34.54761,33.685535
FOODS_2_181,2016-09-14,88.01802,84.89451
FOODS_2_181,2016-09-15,66.8499,67.11312
FOODS_2_181,2016-09-16,57.263523,69.333336
FOODS_2_181,2016-09-17,70.97513,81.26372
FOODS_2_181,2016-09-18,78.33448,94.46409
FOODS_2_181,2016-09-19,50.46097,107.904755
FOODS_2_181,2016-09-20,77.90056,74.666664
FOODS_2_181,2016-09-21,48.494972,62.138496
FOODS_2_181,2016-09-22,63.29091,49.988262
FOODS_2_181,2016-09-23,77.42494,72.07868
FOODS_2_181,2016-09-24,77.42494,72.07868
FOODS_2_181,2016-09-25,63.29091,49.988262
FOODS_2_181,2016-09-26,100.63198,58.222607
FOODS_2_181,2016-09-27,55.37803,74.666664
FOODS_2_181,2016-09-28,108.76289,42.881237
FOODS_2_181,2016-09-29,63.611942,134.54012
FOODS_2_181,2016-09-30,21.483028,61.922623
FOODS_2_181,2016-10-01,56.481495,108.92603
FOODS_2_181,2016-10-02,82.52849,120.89452
FOODS_2_181,2016-10-03,48.494972,62.138496
FOODS_2_181,2016-10-04,17.58599,66.55795
FOODS_2_181,2016-10-05,17.58599,66.55795
FOODS_2_181,2016-10-06,74.02363,105.62421
FOODS_2_181,2016-10-07,43.770874,49.988262
FOODS_2_181,2016-10-08,60.000732,58.666668
FOODS_2_181,2016-10-09,58.07464,103.61309
FOODS_2_181,2016-10-10,47.00707,50.94109
FOODS_2_181,2016-10-11,17.58599,66.55795
FOODS_2_181,2016-10-12,108.76289,42.881237
