unique_id,ds,RandomForestRegressor,KNeighborsRegressor
CA_4,2016-07-23,2592.5054,2580.9126
CA_4,2016-07-24,2429.0579,2368.3335
CA_4,2016-07-25,2374.077,2344.393
CA_4,2016-07-26,2575.0178,2821.4395
CA_4,2016-07-27,2215.827,2174.2202
CA_4,2016-07-28,1871.2206,2032.3961
CA_4,2016-07-29,2435.782,2382.2964
CA_4,2016-07-30,2592.5054,2580.9126
CA_4,2016-07-31,2968.2002,2902.457
CA_4,2016-08-01,2612.1213,2954.2903
CA_4,2016-08-02,2276.6545,2137.5164
CA_4,2016-08-03,2629.0386,2667.3333
CA_4,2016-08-04,2396.8293,2218.657
CA_4,2016-08-05,2701.277,2578.156
CA_4,2016-08-06,2228.4275,2267.9773
CA_4,2016-08-07,2798.6462,3021.9155
CA_4,2016-08-08,1973.2997,2140.4653
CA_4,2016-08-09,2524.8264,2585.9988
CA_4,2016-08-10,2467.4888,2635.367
CA_4,2016-08-11,2760.177,2755.0566
CA_4,2016-08-12,2474.363,2632.533
CA_4,2016-08-13,2507.0833,2466.2974
CA_4,2016-08-14,2402.57,2110.289
CA_4,2016-08-15,3063.8955,2971.9395
CA_4,2016-08-16,2418.6816,2233.5303
CA_4,2016-08-17,2096.2651,2070.9548
CA_4,2016-08-18,2450.6963,2351.5862
CA_4,2016-08-19,2602.9163,2694.7139
CA_4,2016-08-20,2681.3586,2821.2083
CA_4,2016-08-21,1721.6239,1958.3752
CA_4,2016-08-22,2142.431,2130.4773
CA_4,2016-08-23,2032.7346,2258.2842
CA_4,2016-08-24,2498.512,2270.6665
CA_4,2016-08-25,2031.605,2014.3406
CA_4,2016-08-26,2053.4353,2500.2751
CA_4,2016-08-27,2461.5088,2674.6665
CA_4,2016-08-28,2063.5493,2111.54
CA_4,2016-08-29,2615.011,2513.512
CA_4,2016-08-30,1976.6906,2387.7612
CA_4,2016-08-31,1671.4089,1696.9047
CA_4,2016-09-01,2655.5303,2343.9155
CA_4,2016-09-02,2816.116,2381.3142
CA_4,2016-09-03,2577.7302,2634.8376
CA_4,2016-09-04,2485.956,2222.4275
CA_4,2016-09-05,2002.2332,2170.7144
CA_4,2016-09-06,2054.3936,2247.5837
CA_4,2016-09-07,1767.3152,2174.2588
CA_4,2016-09-08,2469.5806,1925.0242
CA_4,2016-09-09,1940.0781,2265.716
CA_4,2016-09-10,1900.8903,2043.4584
CA_4,2016-09-11,2451.3894,2121.3962
CA_4,2016-09-12,2129.8936,2095.5952
CA_4,2016-09-13,1432.1442,2204.1157
CA_4,2016-09-14,2587.3174,1628.4598
CA_4,2016-09-15,2590.3914,2526.405
CA_4,2016-09-16,1911.3853,2288.5876
CA_4,2016-09-17,1493.7611,1940.7313
CA_4,2016-09-18,2008.1381,1780.6534
CA_4,2016-09-19,2373.543,2455.6436
CA_4,2016-09-20,1770.736,1770.4086
CA_4,2016-09-21,2020.205,2442.0408
CA_4,2016-09-22,2542.464,2032.6206
CA_4,2016-09-23,2129.8042,2303.4966
CA_4,2016-09-24,1778.3502,2102.8928
CA_4,2016-09-25,2650.2278,1923.5187
CA_4,2016-09-26,2091.5408,2128.8845
CA_4,2016-09-27,2533.6172,2976.0193
CA_4,2016-09-28,2499.281,2260.857
CA_4,2016-09-29,2572.2607,2639.9377
CA_4,2016-09-30,2741.5867,2252.8943
CA_4,2016-10-01,2058.4124,2199.9915
CA_4,2016-10-02,1958.335,2733.5115
CA_4,2016-10-03,2443.4685,1964.1814
CA_4,2016-10-04,2134.6292,1733.9624
CA_4,2016-10-05,2395.0056,2271.0667
CA_4,2016-10-06,3054.8665,2141.5425
CA_4,2016-10-07,2839.423,2848.8232
CA_4,2016-10-08,2016.6616,2040.5715
CA_4,2016-10-09,2209.0125,2057.4702
CA_4,2016-10-10,2428.5493,2098.8757
CA_4,2016-10-11,2112.681,2651.444
CA_4,2016-10-12,1493.6981,2205.2305
CA_4,2016-10-13,2109.0127,2397.8713
CA_4,2016-10-14,2151.0981,2199.8562
CA_4,2016-10-15,1994.8218,2402.2908
CA_4,2016-10-16,2512.09,2500.867
CA_4,2016-10-17,1844.5114,1971.9327
CA_4,2016-10-18,2336.0098,2250.2742
CA_4,2016-10-19,1924.1573,2542.0154
CA_4,2016-10-20,2590.3914,2526.405
CA_4,2016-10-21,2533.6172,2550.4094
CA_4,2016-10-22,2307.21,1967.1995
CA_4,2016-10-23,2154.1294,2110.4595
CA_4,2016-10-24,2288.2485,2803.9827
CA_4,2016-10-25,1905.9215,2200.3647
CA_4,2016-10-26,1770.736,1770.4086
CA_4,2016-10-27,2022.222,2589.8853
CA_4,2016-10-28,2533.6172,2550.4094
CA_4,2016-10-29,2630.5122,3041.258
CA_4,2016-10-30,2024.9473,2692.789
CA_4,2016-10-31,2204.6577,1940.7313
CA_4,2016-11-01,2311.378,2662.4985
CA_4,2016-11-02,1844.5114,1971.9327
CA_4,2016-11-03,1958.335,2196.081
CA_4,2016-11-04,2108.373,2331.0
CA_4,2016-11-05,2217.4873,2581.038
CA_4,2016-11-06,2347.8171,2368.1714
CA_4,2016-11-07,2478.6655,2337.573
CA_4,2016-11-08,2256.9978,2361.5781
CA_4,2016-11-09,2461.5088,2674.6665
CA_4,2016-11-10,2183.147,2162.1
CA_4,2016-11-11,2068.9634,2732.4822
CA_4,2016-11-12,2093.8062,2043.206
CA_4,2016-11-13,2902.7632,2531.006
CA_4,2016-11-14,2857.142,2376.1018
CA_4,2016-11-15,2069.5542,1749.1937
CA_4,2016-11-16,2639.6594,2348.8489
CA_4,2016-11-17,2524.8264,2733.5115
CA_4,2016-11-18,2738.5535,2803.9827
TX_1,2016-05-23,2914.3599,2939.9739
TX_1,2016-05-24,2674.741,2733.3848
TX_1,2016-05-25,3202.4885,3070.7786
TX_1,2016-05-26,3484.1343,3494.406
TX_1,2016-05-27,3169.023,3209.0
TX_1,2016-05-28,3679.1648,3821.6162
TX_1,2016-05-29,2664.5012,2926.6003
TX_1,2016-05-30,3284.6418,3243.7178
TX_1,2016-05-31,2953.3865,3003.4016
TX_1,2016-06-01,3173.0837,2697.1975
TX_1,2016-06-02,2833.7883,2790.4175
TX_1,2016-06-03,3240.7761,3271.421
TX_1,2016-06-04,3474.1924,3316.0496
TX_1,2016-06-05,2704.4692,2868.362
TX_1,2016-06-06,2711.751,2405.6667
TX_1,2016-06-07,2767.5122,2746.9138
TX_1,2016-06-08,2956.7,2780.2139
TX_1,2016-06-09,3179.1282,3043.6863
TX_1,2016-06-10,3580.7197,3401.5222
TX_1,2016-06-11,3864.9812,3566.0676
TX_1,2016-06-12,2850.562,2138.0
TX_1,2016-06-13,3367.6887,3667.1572
TX_1,2016-06-14,2917.276,3166.0217
TX_1,2016-06-15,3137.5347,3243.6074
TX_1,2016-06-16,3080.268,3100.3423
TX_1,2016-06-17,3098.6948,3340.6301
TX_1,2016-06-18,3511.2234,3745.4714
TX_1,2016-06-19,3302.7368,3131.1482
TX_1,2016-06-20,2710.0212,2497.3333
TX_1,2016-06-21,2663.394,2755.494
TX_1,2016-06-22,2777.8748,2717.1055
TX_1,2016-06-23,2849.2922,2257.0
TX_1,2016-06-24,3581.2415,3718.2021
TX_1,2016-06-25,4201.701,3890.4878
TX_1,2016-06-26,3692.8582,3439.9463
TX_1,2016-06-27,2826.288,2580.6228
TX_1,2016-06-28,3250.896,2795.2266
TX_1,2016-06-29,2898.4878,2835.0884
TX_1,2016-06-30,3374.7292,3280.691
TX_1,2016-07-01,3127.1006,3211.9998
TX_1,2016-07-02,3574.5598,3455.6572
TX_1,2016-07-03,3145.7197,3348.2847
TX_1,2016-07-04,2872.0176,3126.6924
TX_1,2016-07-05,2781.6306,3092.0027
TX_1,2016-07-06,3515.5688,3426.784
TX_1,2016-07-07,2560.3472,2465.43
TX_1,2016-07-08,3642.2925,3655.0466
TX_1,2016-07-09,3817.2915,3637.2412
TX_1,2016-07-10,3002.7756,3303.2615
TX_1,2016-07-11,2683.2808,2719.9175
TX_1,2016-07-12,3076.3992,3197.3994
TX_1,2016-07-13,3055.7095,3102.3333
TX_1,2016-07-14,3031.484,2851.0
TX_1,2016-07-15,3452.663,3679.907
TX_1,2016-07-16,4559.0586,3957.0647
TX_1,2016-07-17,2481.4944,3067.8772
TX_1,2016-07-18,2732.5225,2752.7808
TX_1,2016-07-19,3052.946,3107.0
TX_1,2016-07-20,2697.9146,2595.0012
TX_1,2016-07-21,3235.7493,3154.117
TX_1,2016-07-22,2989.2002,3072.724
TX_1,2016-07-23,3177.0764,3182.3213
TX_1,2016-07-24,2621.047,2692.9734
TX_1,2016-07-25,2772.389,2776.8015
TX_1,2016-07-26,2955.363,3017.8596
TX_1,2016-07-27,3185.6638,2910.0002
TX_1,2016-07-28,3213.533,3341.2454
TX_1,2016-07-29,3193.2913,3527.6055
TX_1,2016-07-30,3369.9182,3412.7202
TX_1,2016-07-31,3148.4553,3226.8748
TX_1,2016-08-01,3094.6643,2931.996
TX_1,2016-08-02,3679.3977,3523.9006
TX_1,2016-08-03,3449.1313,3429.6335
TX_1,2016-08-04,2890.568,2758.2048
TX_1,2016-08-05,2836.696,3211.5217
TX_1,2016-08-06,2866.604,2991.4077
TX_1,2016-08-07,3313.6006,3297.8293
TX_1,2016-08-08,2694.126,2614.0002
TX_1,2016-08-09,2702.4302,2547.1724
TX_1,2016-08-10,3760.902,4020.0112
TX_1,2016-08-11,2758.1594,3101.414
TX_1,2016-08-12,3257.346,3419.069
TX_1,2016-08-13,3993.868,3971.5957
TX_1,2016-08-14,3487.7527,3176.7307
TX_1,2016-08-15,2896.2534,3078.4875
TX_1,2016-08-16,3640.2222,3636.0303
TX_1,2016-08-17,2634.971,2553.6104
TX_1,2016-08-18,3606.0176,3633.0
TX_1,2016-08-19,3566.7642,3922.1445
TX_1,2016-08-20,3941.8074,3484.2876
TX_1,2016-08-21,3243.9946,3600.4868
TX_1,2016-08-22,3339.946,2614.6848
TX_1,2016-08-23,2682.3562,3653.4888
TX_1,2016-08-24,3352.1912,2739.9436
TX_1,2016-08-25,3192.5955,3405.157
TX_1,2016-08-26,3309.3467,3723.8455
TX_1,2016-08-27,2650.7917,2961.579
TX_1,2016-08-28,2117.5918,3691.6294
TX_1,2016-08-29,3142.9204,2437.7097
TX_1,2016-08-30,2546.1008,2810.4326
TX_1,2016-08-31,2932.0146,3142.898
TX_1,2016-09-01,3366.087,3217.7402
TX_1,2016-09-02,2799.249,3054.3489
TX_1,2016-09-03,2869.4153,2507.921
TX_1,2016-09-04,2821.7415,2951.0862
TX_1,2016-09-05,3708.1064,2792.9814
TX_1,2016-09-06,3336.2927,2949.8809
TX_1,2016-09-07,4119.524,4015.3796
TX_1,2016-09-08,4347.235,3128.7568
TX_1,2016-09-09,2685.767,2946.7568
TX_1,2016-09-10,3493.6748,2439.0583
TX_1,2016-09-11,3910.932,3356.1108
TX_1,2016-09-12,3769.9714,3068.5938
TX_1,2016-09-13,2691.1353,3691.6294
TX_1,2016-09-14,3519.4768,3282.2876
TX_1,2016-09-15,2114.9954,3618.8767
TX_1,2016-09-16,3443.3325,4154.561
TX_1,2016-09-17,3032.7024,3097.734
TX_1,2016-09-18,2832.0684,2571.4858
TX_1,2016-09-19,3245.2292,2878.097
TX_1,2016-09-20,3751.9492,3552.3335
TX_1,2016-09-21,2589.987,2616.2893
TX_1,2016-09-22,2991.4358,3978.53
TX_1,2016-09-23,3326.516,3607.5696
TX_1,2016-09-24,3126.668,2818.0178
TX_1,2016-09-25,2653.2952,2787.1475
TX_1,2016-09-26,2369.3904,2683.5586
TX_1,2016-09-27,3506.2449,2795.4492
TX_1,2016-09-28,3084.272,3348.6335
TX_1,2016-09-29,3116.465,2565.1384
TX_1,2016-09-30,2713.8435,2884.5076
TX_1,2016-10-01,3163.3994,3634.8115
TX_1,2016-10-02,2529.888,3560.0386
TX_1,2016-10-03,2811.744,3279.6416
TX_1,2016-10-04,3175.2422,3424.4553
TX_1,2016-10-05,3030.5835,2666.0693
TX_1,2016-10-06,3703.305,3147.7188
TX_1,2016-10-07,3651.3977,3210.2324
TX_1,2016-10-08,2729.9868,2918.9941
TX_1,2016-10-09,3359.1016,2793.9136
TX_1,2016-10-10,3223.604,3224.074
TX_1,2016-10-11,3349.6306,2910.956
TX_1,2016-10-12,3265.548,3534.9316
TX_1,2016-10-13,3254.5886,3262.1206
TX_1,2016-10-14,3609.5232,3150.1313
TX_1,2016-10-15,2992.747,2704.6482
TX_1,2016-10-16,2925.9753,2673.8215
TX_1,2016-10-17,2474.0422,2419.8667
TX_1,2016-10-18,2579.7583,3196.023
TX_1,2016-10-19,2771.773,3123.9102
TX_1,2016-10-20,2325.6262,2756.6292
TX_1,2016-10-21,3544.6616,3098.7373
TX_1,2016-10-22,2579.4097,2958.1763
TX_1,2016-10-23,3745.2593,2760.934
TX_1,2016-10-24,2658.0798,2939.3289
TX_1,2016-10-25,2965.7798,2942.867
TX_1,2016-10-26,3501.0383,3435.7092
TX_1,2016-10-27,2846.136,2804.098
TX_1,2016-10-28,3757.8503,2979.6667
TX_1,2016-10-29,3393.8064,2723.7876
TX_1,2016-10-30,3907.5127,3199.8027
TX_1,2016-10-31,3201.2559,2901.5527
TX_1,2016-11-01,3835.4683,3195.1118
TX_1,2016-11-02,2929.5063,3195.5388
TX_1,2016-11-03,3106.059,3411.5085
TX_1,2016-11-04,3136.2463,2981.5872
TX_1,2016-11-05,3435.8042,3093.467
TX_1,2016-11-06,2885.4856,2457.5208
TX_1,2016-11-07,3493.9014,2914.3677
TX_1,2016-11-08,3502.419,3225.255
TX_1,2016-11-09,3836.9639,2721.7314
TX_1,2016-11-10,2860.5535,2842.5703
TX_1,2016-11-11,3463.947,3203.488
TX_1,2016-11-12,3225.7083,3497.99
TX_1,2016-11-13,3136.0032,2926.812
TX_1,2016-11-14,3806.861,2932.4814
TX_1,2016-11-15,2493.5254,3291.62
TX_1,2016-11-16,3922.7927,3340.6301
TX_1,2016-11-17,3190.6768,3642.4463
TX_1,2016-11-18,3682.2695,3197.5234
TX_2,2016-05-23,4111.273,3955.0615
TX_2,2016-05-24,3273.8152,3276.0
TX_2,2016-05-25,3316.8933,3023.4546
TX_2,2016-05-26,3426.7449,3790.4573
TX_2,2016-05-27,4003.001,3848.7363
TX_2,2016-05-28,5262.865,4698.834
TX_2,2016-05-29,3941.5276,3874.2676
TX_2,2016-05-30,4535.029,4255.1304
TX_2,2016-05-31,3371.1238,3670.6887
TX_2,2016-06-01,4143.5967,4180.3
TX_2,2016-06-02,3396.644,3453.239
TX_2,2016-06-03,3867.8599,3820.5295
TX_2,2016-06-04,4982.7915,4401.1987
TX_2,2016-06-05,4799.538,4949.427
TX_2,2016-06-06,3266.2063,3808.7922
TX_2,2016-06-07,4473.6514,4180.3784
TX_2,2016-06-08,3446.4329,3284.37
TX_2,2016-06-09,3433.009,3362.5254
TX_2,2016-06-10,5727.6753,5166.959
TX_2,2016-06-11,3858.3982,4443.5044
TX_2,2016-06-12,4308.7764,4308.761
TX_2,2016-06-13,3888.2454,3943.6904
TX_2,2016-06-14,3598.9553,3652.0
TX_2,2016-06-15,3417.5562,3717.363
TX_2,2016-06-16,3602.3418,3565.0652
TX_2,2016-06-17,4907.317,4812.785
TX_2,2016-06-18,5012.6074,4673.006
TX_2,2016-06-19,3870.5356,3965.9482
TX_2,2016-06-20,3987.4539,3844.4265
TX_2,2016-06-21,4780.623,3743.1387
TX_2,2016-06-22,3002.2454,3486.3926
TX_2,2016-06-23,3819.0032,3895.9822
TX_2,2016-06-24,3729.45,4301.8345
TX_2,2016-06-25,3547.394,3894.7163
TX_2,2016-06-26,3622.4277,3486.4282
TX_2,2016-06-27,3171.4429,2870.497
TX_2,2016-06-28,2883.4119,3133.905
TX_2,2016-06-29,3610.7712,3564.8313
TX_2,2016-06-30,3888.2454,3943.6904
TX_2,2016-07-01,4193.721,4497.1553
TX_2,2016-07-02,4222.0444,4259.2217
TX_2,2016-07-03,3258.1826,3709.7917
TX_2,2016-07-04,4419.041,4288.651
TX_2,2016-07-05,3283.7957,3457.063
TX_2,2016-07-06,3344.7825,3080.344
TX_2,2016-07-07,4044.0642,3915.6523
TX_2,2016-07-08,5232.639,5199.216
TX_2,2016-07-09,4857.761,4467.39
TX_2,2016-07-10,4113.352,4302.504
TX_2,2016-07-11,3781.3484,3089.964
TX_2,2016-07-12,3342.7136,3421.0002
TX_2,2016-07-13,3196.2576,3318.9617
TX_2,2016-07-14,4493.255,3875.8071
TX_2,2016-07-15,3694.343,3720.5356
TX_2,2016-07-16,4347.712,4382.667
TX_2,2016-07-17,3211.8286,3261.7976
TX_2,2016-07-18,4061.343,4339.8364
TX_2,2016-07-19,3549.7332,3972.489
TX_2,2016-07-20,4675.176,4200.8755
TX_2,2016-07-21,4128.5786,4182.667
TX_2,2016-07-22,5327.84,5546.1455
TX_2,2016-07-23,4493.696,5478.4565
TX_2,2016-07-24,3820.5588,3903.463
TX_2,2016-07-25,3586.2886,3449.0398
TX_2,2016-07-26,3903.076,3716.237
TX_2,2016-07-27,3980.9958,3602.943
TX_2,2016-07-28,3557.7205,3968.8462
TX_2,2016-07-29,4281.829,4365.4775
TX_2,2016-07-30,4625.5703,5134.3003
TX_2,2016-07-31,4263.268,4112.7827
TX_2,2016-08-01,3998.9087,4134.6416
TX_2,2016-08-02,3680.4136,3539.3281
TX_2,2016-08-03,3778.4465,3855.6711
TX_2,2016-08-04,4902.9014,5170.1934
TX_2,2016-08-05,4840.007,5113.8145
TX_2,2016-08-06,3872.9915,3865.0789
TX_2,2016-08-07,4055.4092,4015.26
TX_2,2016-08-08,3913.8472,3967.9998
TX_2,2016-08-09,4190.584,4211.2773
TX_2,2016-08-10,4296.7935,4110.8794
TX_2,2016-08-11,3976.7104,3939.4844
TX_2,2016-08-12,4632.802,4931.134
TX_2,2016-08-13,4457.8413,4390.538
TX_2,2016-08-14,4067.4392,4031.0002
TX_2,2016-08-15,5218.924,5050.893
TX_2,2016-08-16,3429.287,3803.881
TX_2,2016-08-17,2747.5874,3269.6392
TX_2,2016-08-18,4152.1304,3868.3206
TX_2,2016-08-19,3942.87,4230.665
TX_2,2016-08-20,3858.3982,4443.5044
TX_2,2016-08-21,4503.944,4380.4316
TX_2,2016-08-22,4408.884,3769.3384
TX_2,2016-08-23,3299.876,3650.5647
TX_2,2016-08-24,3680.9214,3652.6143
TX_2,2016-08-25,3817.0432,4342.333
TX_2,2016-08-26,4708.9194,4079.4158
TX_2,2016-08-27,3540.7737,4076.2646
TX_2,2016-08-28,3755.2466,4081.638
TX_2,2016-08-29,3473.4983,3766.2336
TX_2,2016-08-30,4127.698,3507.166
TX_2,2016-08-31,3878.6924,3315.055
TX_2,2016-09-01,3536.2512,3703.1724
TX_2,2016-09-02,5447.89,4300.425
TX_2,2016-09-03,4931.629,4521.562
TX_2,2016-09-04,3440.3962,3851.81
TX_2,2016-09-05,4632.249,3507.1658
TX_2,2016-09-06,3821.3965,3835.6233
TX_2,2016-09-07,3866.7563,3900.1323
TX_2,2016-09-08,5176.797,4496.6055
TX_2,2016-09-09,2842.3767,4211.1226
TX_2,2016-09-10,3566.237,3550.0461
TX_2,2016-09-11,3915.6965,3656.4097
TX_2,2016-09-12,3146.3987,4293.31
TX_2,2016-09-13,3050.231,2964.4414
TX_2,2016-09-14,3896.6016,3279.329
TX_2,2016-09-15,3909.5493,4795.1523
TX_2,2016-09-16,4150.9116,3814.1274
TX_2,2016-09-17,3953.0361,3779.4631
TX_2,2016-09-18,3481.373,3337.9524
TX_2,2016-09-19,3854.593,4423.757
TX_2,2016-09-20,3224.7175,3802.8936
TX_2,2016-09-21,3199.1213,4692.3423
TX_2,2016-09-22,4716.085,3909.0088
TX_2,2016-09-23,3507.2217,3120.4373
TX_2,2016-09-24,4007.4937,3802.8936
TX_2,2016-09-25,3286.6047,3308.918
TX_2,2016-09-26,3519.5312,3291.3188
TX_2,2016-09-27,4504.5625,3300.156
TX_2,2016-09-28,3915.6965,3656.4097
TX_2,2016-09-29,4637.8853,4775.13
TX_2,2016-09-30,4791.0474,4177.419
TX_2,2016-10-01,3138.3037,3615.763
TX_2,2016-10-02,4495.3774,4244.3027
TX_2,2016-10-03,3664.6267,4208.2446
TX_2,2016-10-04,3084.5532,3473.7668
TX_2,2016-10-05,3704.063,4103.5186
TX_2,2016-10-06,5406.642,4389.2656
TX_2,2016-10-07,3588.603,4070.897
TX_2,2016-10-08,4130.1553,4406.8066
TX_2,2016-10-09,3341.28,3422.9102
TX_2,2016-10-10,3381.189,3786.935
TX_2,2016-10-11,4732.6064,3678.97
TX_2,2016-10-12,4151.14,3284.37
TX_2,2016-10-13,3807.0657,3691.4514
TX_2,2016-10-14,3937.1777,5262.201
TX_2,2016-10-15,3130.8054,3927.5881
TX_2,2016-10-16,4411.4976,3864.7373
TX_2,2016-10-17,3663.0874,5340.9004
TX_2,2016-10-18,3647.303,4509.6504
TX_2,2016-10-19,3576.2083,4816.0728
TX_2,2016-10-20,5226.3228,4671.778
TX_2,2016-10-21,4212.9473,4859.5723
TX_2,2016-10-22,3490.2627,3928.8223
TX_2,2016-10-23,3847.0657,3010.8274
TX_2,2016-10-24,4378.6064,3512.629
TX_2,2016-10-25,4130.585,3499.6667
TX_2,2016-10-26,4580.7036,3264.5444
TX_2,2016-10-27,3510.0215,4918.324
TX_2,2016-10-28,4152.5415,4307.295
TX_2,2016-10-29,3522.069,3692.2732
TX_2,2016-10-30,3663.432,3608.32
TX_2,2016-10-31,3540.3718,3646.3347
TX_2,2016-11-01,3741.114,4254.173
TX_2,2016-11-02,4701.351,4519.61
TX_2,2016-11-03,3861.0037,5356.207
TX_2,2016-11-04,3556.8645,2881.3552
TX_2,2016-11-05,3104.4028,3745.34
TX_2,2016-11-06,4226.461,3888.5269
TX_2,2016-11-07,3907.6497,4166.3633
TX_2,2016-11-08,4321.8203,3859.1304
TX_2,2016-11-09,4124.591,4055.4214
TX_2,2016-11-10,3467.9878,4495.732
TX_2,2016-11-11,4353.886,4347.69
TX_2,2016-11-12,3053.4373,4270.009
TX_2,2016-11-13,4130.7734,3666.173
TX_2,2016-11-14,3038.2417,3319.4868
TX_2,2016-11-15,2192.262,2889.5464
TX_2,2016-11-16,4092.1284,4065.8105
TX_2,2016-11-17,4289.935,3670.3105
TX_2,2016-11-18,2842.3767,4211.1226
TX_3,2016-05-23,3454.9358,3282.7769
TX_3,2016-05-24,3201.8215,2989.5164
TX_3,2016-05-25,3564.4954,3484.81
TX_3,2016-05-26,3632.6433,3839.315
TX_3,2016-05-27,3034.9988,3609.2566
TX_3,2016-05-28,4210.201,4252.131
TX_3,2016-05-29,4059.7422,3491.59
TX_3,2016-05-30,3964.163,3917.667
TX_3,2016-05-31,3298.7407,3336.9731
TX_3,2016-06-01,4717.5986,4773.282
TX_3,2016-06-02,3380.2195,3160.7483
TX_3,2016-06-03,4340.4097,4261.4194
TX_3,2016-06-04,3066.2698,3165.6965
TX_3,2016-06-05,4264.9893,4261.134
TX_3,2016-06-06,3425.551,3444.9998
TX_3,2016-06-07,3442.6902,3194.0989
TX_3,2016-06-08,3889.6865,3770.1897
TX_3,2016-06-09,4819.4136,4503.689
TX_3,2016-06-10,4138.8286,4162.545
TX_3,2016-06-11,4236.8774,4429.016
TX_3,2016-06-12,3921.8047,4253.8545
TX_3,2016-06-13,4740.145,4824.6714
TX_3,2016-06-14,3971.44,3539.4004
TX_3,2016-06-15,2792.149,3262.1328
TX_3,2016-06-16,3828.7388,3879.2766
TX_3,2016-06-17,3000.5608,3031.5625
TX_3,2016-06-18,4255.3506,4465.3843
TX_3,2016-06-19,3754.1978,3861.345
TX_3,2016-06-20,2999.7175,3080.977
TX_3,2016-06-21,3254.41,3184.0083
TX_3,2016-06-22,3932.9067,4319.322
TX_3,2016-06-23,4096.708,3846.135
TX_3,2016-06-24,4081.4004,4226.9463
TX_3,2016-06-25,3924.2864,3631.568
TX_3,2016-06-26,3120.7185,3266.3684
TX_3,2016-06-27,3125.749,2684.9802
TX_3,2016-06-28,3502.859,3467.5981
TX_3,2016-06-29,3711.8394,3727.4797
TX_3,2016-06-30,4681.8994,4917.8354
TX_3,2016-07-01,5184.5474,5103.872
TX_3,2016-07-02,5001.5356,5041.234
TX_3,2016-07-03,3052.0515,3254.1787
TX_3,2016-07-04,4555.7134,4224.229
TX_3,2016-07-05,3628.7473,3954.4805
TX_3,2016-07-06,2762.2778,3098.2397
TX_3,2016-07-07,3714.6887,3879.1072
TX_3,2016-07-08,4724.677,4639.943
TX_3,2016-07-09,4485.599,5024.7915
TX_3,2016-07-10,3923.071,3815.7075
TX_3,2016-07-11,4311.4453,3931.161
TX_3,2016-07-12,3700.2966,3599.3333
TX_3,2016-07-13,4713.8823,4842.4365
TX_3,2016-07-14,3806.0361,3890.7036
TX_3,2016-07-15,4299.267,4178.7886
TX_3,2016-07-16,3641.1023,3425.928
TX_3,2016-07-17,2738.0208,3075.9885
TX_3,2016-07-18,3586.5679,3745.6846
TX_3,2016-07-19,3723.9473,3477.597
TX_3,2016-07-20,4058.8455,3847.508
TX_3,2016-07-21,3441.604,3709.814
TX_3,2016-07-22,3962.38,4321.9365
TX_3,2016-07-23,3443.1858,3297.6897
TX_3,2016-07-24,4395.489,4105.941
TX_3,2016-07-25,3561.182,3362.3242
TX_3,2016-07-26,3095.3909,2992.7341
TX_3,2016-07-27,3754.1978,3861.345
TX_3,2016-07-28,3988.5718,3983.2622
TX_3,2016-07-29,3851.052,3669.6462
TX_3,2016-07-30,4430.525,4027.7954
TX_3,2016-07-31,4599.587,4274.392
TX_3,2016-08-01,3810.5325,3790.4224
TX_3,2016-08-02,3484.059,3447.6663
TX_3,2016-08-03,3206.2227,3787.2947
TX_3,2016-08-04,3822.1294,4123.624
TX_3,2016-08-05,4312.823,4447.107
TX_3,2016-08-06,3599.6277,3461.165
TX_3,2016-08-07,3438.8806,3675.4717
TX_3,2016-08-08,3922.2095,3875.4688
TX_3,2016-08-09,5102.3267,4811.777
TX_3,2016-08-10,4194.0234,4439.7427
TX_3,2016-08-11,3710.04,3675.0706
TX_3,2016-08-12,4329.4297,4452.6855
TX_3,2016-08-13,4003.2656,4259.476
TX_3,2016-08-14,3864.073,3807.4111
TX_3,2016-08-15,4295.334,3866.231
TX_3,2016-08-16,3373.0886,3422.3643
TX_3,2016-08-17,3133.144,3121.3335
TX_3,2016-08-18,3978.2935,4235.053
TX_3,2016-08-19,5395.1953,4961.6626
TX_3,2016-08-20,4599.9946,4870.5723
TX_3,2016-08-21,3739.7627,3067.6492
TX_3,2016-08-22,2620.0579,2120.3867
TX_3,2016-08-23,4083.1455,3440.953
TX_3,2016-08-24,3235.9443,4103.4077
TX_3,2016-08-25,3307.143,4228.0054
TX_3,2016-08-26,4576.869,4293.121
TX_3,2016-08-27,4492.6055,3587.6409
TX_3,2016-08-28,3582.734,4548.1816
TX_3,2016-08-29,3719.7168,3841.757
TX_3,2016-08-30,4296.458,4136.5215
TX_3,2016-08-31,3260.2388,3039.3882
TX_3,2016-09-01,5192.62,3924.771
TX_3,2016-09-02,4022.4607,3040.8318
TX_3,2016-09-03,4465.589,4338.407
TX_3,2016-09-04,4235.48,3303.6665
TX_3,2016-09-05,3514.1482,3518.9126
TX_3,2016-09-06,4289.194,4144.9814
TX_3,2016-09-07,4273.7495,4322.989
TX_3,2016-09-08,3712.2605,4354.056
TX_3,2016-09-09,3824.321,4162.545
TX_3,2016-09-10,4578.705,4092.3962
TX_3,2016-09-11,3588.7656,4331.549
TX_3,2016-09-12,3621.6409,3674.9338
TX_3,2016-09-13,2735.772,3687.2112
TX_3,2016-09-14,3031.1028,4160.7256
TX_3,2016-09-15,3445.6152,3355.4783
TX_3,2016-09-16,3709.8364,4481.1226
